url,image_url,width,height,aspect_ratio,status
https://www.nutriclub.co.id/artikel/kesehatan/persalinan-caesar/operasi-caesar-kedua,https://www.nutriclub.co.id/articles/kehamilan/image-thumb__6397__banner-detail-desktop/operasi-caesar-kedua.webp,1200,445,2.7,OK
https://www.nutriclub.co.id/artikel/tips/untuk-mama/panduan-cara-memerah-asi,https://www.nutriclub.co.id/articles/image/image-thumb__690__banner-detail-desktop/panduan-cara-memerah-asi_large.webp,700,278,2.52,OK
https://www.nutriclub.co.id/artikel/kesehatan/persalinan-caesar/pasca-operasi-caesar,https://www.nutriclub.co.id/_default_upload_bucket/image-thumb__438991__banner-detail-desktop/setelah-operasi-caesar.webp,1200,445,2.7,OK
https://www.nutriclub.co.id/artikel/kesehatan/menyusui/pengaruh-kontrasepsi-terhadap-asi,https://www.nutriclub.co.id/articles/image/image-thumb__780__banner-detail-desktop/pengaruh-kontrasepsi-terhadap-asi_large.webp,700,278,2.52,OK
https://www.nutriclub.co.id/artikel/kesehatan/persalinan-caesar/pengaruh-operasi-caesar-pada-daya-tahan-tubuh-bayi,https://www.nutriclub.co.id/articles/kehamilan/image-thumb__6000__banner-detail-desktop/efek-operasi-caesar.webp,700,278,2.52,OK
https://www.nutriclub.co.id/artikel/tips/untuk-mama/pentingnya-ibu-menyusui-bebas-dari-stres,https://www.nutriclub.co.id/_default_upload_bucket/image-thumb__2034__banner-detail-desktop/pentingnya-ibu-menyusui-bebas-dari-stres.webp,500,199,2.51,OK
https://www.nutriclub.co.id/artikel/nutrisi/menyusui/pentingnya-susu-untuk-ibu-menyusui,https://www.nutriclub.co.id/_default_upload_bucket/image-thumb__2087__banner-detail-desktop/pentingnya-susu-untuk-ibu-menyusui_1.webp,500,199,2.51,OK
https://www.nutriclub.co.id/artikel/tips/untuk-mama/penyapihan-kapan-dan-bagaimana,https://www.nutriclub.co.id/_default_upload_bucket/image-thumb__2057__banner-detail-desktop/penyapihan-kapan-dan-bagaimana_1.webp,500,199,2.51,OK
https://www.nutriclub.co.id/artikel/kesehatan/persalinan-caesar/penyebab-perut-buncit-setelah-melahirkan-caesar,https://www.nutriclub.co.id/articles/kehamilan/image-thumb__6546__banner-detail-desktop/perut-buncit-setelah-caesar.webp,1200,445,2.7,OK
https://www.nutriclub.co.id/artikel/kesehatan/menyusui/perawatan-kinerja-kebersihan-breast-pump,https://www.nutriclub.co.id/_default_upload_bucket/image-thumb__2050__banner-detail-desktop/perawatan-kinerja-kebersihan-breast-pump_1.webp,500,199,2.51,OK
https://www.nutriclub.co.id/artikel/kesehatan/persalinan-caesar/perawatan-setelah-operasi-caesar,https://www.nutriclub.co.id/_default_upload_bucket/image-thumb__438990__banner-detail-desktop/perawatan-setelah-caesar_2.webp,1200,445,2.7,OK
https://www.nutriclub.co.id/artikel/kesehatan/persalinan-caesar/perbedaan-bayi-lahir-normal-dan-caesar,https://www.nutriclub.co.id/articles/kehamilan/image-thumb__5999__banner-detail-desktop/perbedaan-lahir-caesar-dan-prematur.webp,700,278,2.52,OK
https://www.nutriclub.co.id/artikel/tips/untuk-mama/perlukah-alat-kontrasepsi-ketika-masih-menyusui,https://www.nutriclub.co.id/articles/image/image-thumb__786__banner-detail-desktop/perlukah-alat-kontrasepsi-ketika-masih-menyusui_large.webp,700,278,2.52,OK
https://www.nutriclub.co.id/artikel/tips/untuk-mama/persiapan-sebelum-menyusui,https://www.nutriclub.co.id/articles/image/image-thumb__992__banner-detail-desktop/persiapan-sebelum-menyusui_large.webp,700,278,2.52,OK
https://www.nutriclub.co.id/artikel/tips/untuk-mama/persiapan-untuk-ibu-yang-akan-melahirkan-caesar,https://www.nutriclub.co.id/_default_upload_bucket/image-thumb__2134__banner-detail-desktop/persiapan-untuk-ibu-yang-akan-melahirkan-caesar.webp,500,199,2.51,OK
https://www.nutriclub.co.id/artikel/tips/untuk-mama/pertanyaan-seputar-menyusui,https://www.nutriclub.co.id/articles/image/image-thumb__603__banner-detail-desktop/pertanyaan-seputar-menyusui_large.webp,700,278,2.52,OK
https://www.nutriclub.co.id/artikel/kesehatan/persalinan-normal/perubahan-emosi-pasca-melahirkan,https://www.nutriclub.co.id/_default_upload_bucket/image-thumb__1924__banner-detail-desktop/menyiasati-perubahan-emosi-pasca-melahirkan-dan-selama-menyusui%20%281%29.webp,500,199,2.51,OK
https://www.nutriclub.co.id/artikel/kesehatan/menyusui/pijat-laktasi-untuk-memperlancar-asi,https://www.nutriclub.co.id/_default_upload_bucket/image-thumb__257858__banner-detail-desktop/pijat-laktasi-untuk-memperlancar-asi-nutriclub.webp,1400,320,4.38,OK
https://www.nutriclub.co.id/artikel/tips/untuk-mama/posisi-terbaik-untuk-menyusui,https://www.nutriclub.co.id/articles/image/image-thumb__932__banner-detail-desktop/posisi-terbaik-untuk-menyusui_large.webp,700,278,2.52,OK
https://www.nutriclub.co.id/artikel/kesehatan/menyusui/puting-lecet-pada-ibu-menyusui,https://www.nutriclub.co.id/_default_upload_bucket/image-thumb__2069__banner-detail-desktop/puting-lecet-pada-ibu-menyusui_1.webp,500,199,2.51,OK
https://www.nutriclub.co.id/artikel/tips/untuk-mama/saat-si-kecil-menolak-asi,https://www.nutriclub.co.id/articles/image/image-thumb__947__banner-detail-desktop/saat-si-kecil-menolak-asi_large.webp,700,278,2.52,OK
https://www.nutriclub.co.id/artikel/kesehatan/menyusui/seberapa-sering-ibu-harus-menyusui,https://www.nutriclub.co.id/articles/image/image-thumb__648__banner-detail-desktop/seberapa-sering-ibu-harus-menyusui_large.webp,700,278,2.52,OK
https://www.nutriclub.co.id/artikel/tips/untuk-mama/sharing-permulaan-pengalaman-menyusui-ibu-nadia-mulya-the-beginning-of-my-breastfeeding-journey,https://www.nutriclub.co.id/_default_upload_bucket/image-thumb__2025__banner-detail-desktop/sharing-permulaan-pengalaman-menyusui-ibu-nadia-mulya-the-beginning-of-my-breastfeeding-journey.webp,500,199,2.51,OK
https://www.nutriclub.co.id/artikel/tips/untuk-mama/si-kecil-meminta-asi-di-malam-hari,https://www.nutriclub.co.id/articles/image/image-thumb__660__banner-detail-desktop/si-kecil-meminta-asi-di-malam-hari_large.webp,700,278,2.52,OK
https://www.nutriclub.co.id/artikel/tips/untuk-mama/suami-merasa-kurang-diperhatikan-ibu,https://www.nutriclub.co.id/articles/image/image-thumb__980__banner-detail-desktop/suami-merasa-kurang-diperhatikan-ibu_large.webp,700,278,2.52,OK
https://www.nutriclub.co.id/artikel/tips/untuk-mama/tahap-tahap-persalinan,https://www.nutriclub.co.id/articles/image/image-thumb__90__banner-detail-desktop/tahap-tahap-persalinan_large.webp,700,278,2.52,OK
https://www.nutriclub.co.id/artikel/kesehatan/persalinan-caesar/tanda-luka-operasi-caesar-sembuh,https://www.nutriclub.co.id/_default_upload_bucket/image-thumb__7139__banner-detail-desktop/7.%20Desktop%201400x320.webp,1400,320,4.38,OK
https://www.nutriclub.co.id/artikel/nutrisi/menyusui/tetap-asi-eksklusif-dengan-memompa-asi,https://www.nutriclub.co.id/_default_upload_bucket/image-thumb__2066__banner-detail-desktop/tetap-asi-eksklusif-dengan-memompa-asi_1.webp,500,199,2.51,OK
https://www.nutriclub.co.id/artikel/nutrisi/menyusui/tetap-menyusui-bagi-ibu-bekerja,https://www.nutriclub.co.id/articles/image/image-thumb__929__banner-detail-desktop/tetap-menyusui-bagi-ibu-bekerja_large.webp,700,278,2.52,OK
https://www.nutriclub.co.id/artikel/nutrisi/menyusui/tingkatkan-kualitas-air-susu-ibu,https://www.nutriclub.co.id/articles/image/image-thumb__600__banner-detail-desktop/tingkatkan-kualitas-air-susu-ibu_large.webp,700,278,2.52,OK
https://www.nutriclub.co.id/artikel/tips/untuk-mama/tips-berpuasa-di-masa-menyusui,https://www.nutriclub.co.id/articles/image/image-thumb__696__banner-detail-desktop/tips-berpuasa-di-masa-menyusui_large.webp,700,278,2.52,OK
https://www.nutriclub.co.id/artikel/nutrisi/menyusui/tips-diet-sehat-untuk-ibu-menyusui,https://www.nutriclub.co.id/articles/image/image-thumb__708__banner-detail-desktop/tips-diet-sehat-untuk-ibu-menyusui_large.webp,700,278,2.52,OK
https://www.nutriclub.co.id/artikel/tips/untuk-mama/tips-membuat-nursing-apron-sendiri,https://www.nutriclub.co.id/_default_upload_bucket/image-thumb__2044__banner-detail-desktop/tips-membuat-nursing-apron-sendiri.webp,500,199,2.51,OK
https://www.nutriclub.co.id/artikel/tips/untuk-mama/tips-menghadapi-operasi-caesar,https://www.nutriclub.co.id/_default_upload_bucket/image-thumb__2149__banner-detail-desktop/tips-menghadapi-operasi-caesar.webp,500,199,2.51,OK
https://www.nutriclub.co.id/artikel/kesehatan/persalinan-caesar/tips-pemulihan-luka-jahit-persalinan,https://www.nutriclub.co.id/_default_upload_bucket/image-thumb__470502__banner-detail-desktop/tips-pemulihan-luka-jahit-persalinan-NUTRICLUB-DESKTOP.webp,900,370,2.43,OK
https://www.nutriclub.co.id/artikel/tips/untuk-mama/tips-untuk-produksi-asi-lancar,https://www.nutriclub.co.id/articles/image/image-thumb__681__banner-detail-desktop/tips-untuk-produksi-asi-lancar_large.webp,700,278,2.52,OK
https://www.nutriclub.co.id/artikel/tips/untuk-mama/waktu-paling-tepat-ibu-ke-rumah-sakit,https://www.nutriclub.co.id/articles/image/image-thumb__390__banner-detail-desktop/waktu-paling-tepat-ibu-ke-rumah-sakit-untuk-melahirkan_large.webp,700,278,2.52,OK
https://www.nutriclub.co.id/artikel/tips/untuk-mama/yang-perlu-dibawa-saat-persalinan,https://www.nutriclub.co.id/_default_upload_bucket/image-thumb__259535__banner-detail-desktop/perlengkapan-melahirkan-nutriclub.webp,1400,320,4.38,OK
https://www.nutriclub.co.id/artikel/tips/untuk-mama/10-kesalahan-utama-saat-berusaha-hamil,https://www.nutriclub.co.id/_default_upload_bucket/image-thumb__2146__banner-detail-desktop/10-kesalahan-utama-saat-berusaha-hamil.webp,500,199,2.51,OK
https://www.nutriclub.co.id/artikel/kesehatan/trimester-1/10-tanda-bahaya-saat-berolahraga,https://www.nutriclub.co.id/articles/image/image-thumb__84__banner-detail-desktop/10-tanda-bahaya-saat-berolahraga-di-masa-kehamilan_large.webp,700,278,2.52,OK
https://www.nutriclub.co.id/artikel/nutrisi/trimester-1/4-manfaat-susu-hamil,https://www.nutriclub.co.id/_default_upload_bucket/image-thumb__1872__banner-detail-desktop/4-manfaat-susu-hamil.webp,700,278,2.52,OK
https://www.nutriclub.co.id/artikel/kesehatan/trimester-1/4-masalah-kehamilan,https://www.nutriclub.co.id/_default_upload_bucket/image-thumb__2203__banner-detail-desktop/masalah-kehamilan-l.webp,500,199,2.51,OK
https://www.nutriclub.co.id/artikel/kesehatan/trimester-1/5-gejala-umum-kehamilan-trimester-pertama-dan-cara-mengatasinya,https://www.nutriclub.co.id/_default_upload_bucket/image-thumb__1970__banner-detail-desktop/5-gejala-umum-kehamilan-trimester-pertama-dan-cara-mengatasinya.webp,500,199,2.51,OK
https://www.nutriclub.co.id/artikel/tips/untuk-mama/5-ketakutan-umum-yang-dialami-ibu-hamil-dan-cara-mengatasinya,https://www.nutriclub.co.id/articles/image/image-thumb__471__banner-detail-desktop/5-ketakutan-umum-yang-dialami-ibu-hamil-dan-cara-mengatasinya_large.webp,700,278,2.52,OK
https://www.nutriclub.co.id/artikel/nutrisi/trimester-1/5-manfaat-lactamil-untuk-kehamilan-pertama-ibu,https://www.nutriclub.co.id/_default_upload_bucket/image-thumb__1863__banner-detail-desktop/5-manfaat-lactamil-untuk-kehamilan-pertama-ibu.webp,700,278,2.52,OK
https://www.nutriclub.co.id/artikel/nutrisi/trimester-1/6-manfaat-kacang-kacangan-untuk-ibu-dan-janin,https://www.nutriclub.co.id/_default_upload_bucket/image-thumb__1860__banner-detail-desktop/6-manfaat-kacang-kacangan-untuk-ibu-dan-janin.webp,700,278,2.52,OK
https://www.nutriclub.co.id/artikel/kesehatan/trimester-1/7-ciri-hamil-anak-kedua,https://www.nutriclub.co.id/_default_upload_bucket/image-thumb__6974__banner-detail-desktop/Desktop-1349x370%20%285%29.webp,1349,370,3.65,OK
https://www.nutriclub.co.id/artikel/tips/untuk-mama/7-hal-yang-perlu-diperhatikan-saat-merencanakan-kehamilan,https://www.nutriclub.co.id/_default_upload_bucket/image-thumb__1900__banner-detail-desktop/7-hal-yang-perlu-diperhatikan-saat-merencanakan-kehamilan.webp,700,278,2.52,OK
https://www.nutriclub.co.id/artikel/nutrisi/trimester-1/melengkapi-kebutuhan-nutrisi-mama-di-masa-kehamilan,https://www.nutriclub.co.id/articles/kehamilan/Melengkapi%20Kebutuhan%20Nutrisi%20Mama%20di%20Masa%20Kehamilan/updatenew/image-thumb__4414__banner-detail-desktop/Desktop1349x370.webp,1349,370,3.65,OK
https://www.nutriclub.co.id/artikel/kesehatan/trimester-1/7-tips-mama-hamil-untuk-mencegah-penularan,https://www.nutriclub.co.id/_default_upload_bucket/image-thumb__2489__banner-detail-desktop/1-Desktop-1349x370.webp,1349,370,3.65,OK
https://www.nutriclub.co.id/artikel/kesehatan/trimester-1/7-tips-mengurangi-mual-muntah-di-awal-kehamilan,https://www.nutriclub.co.id/_default_upload_bucket/image-thumb__1976__banner-detail-desktop/7-tips-mengurangi-mual-muntah-di-awal-kehamilan.webp,500,199,2.51,OK
https://www.nutriclub.co.id/artikel/tips/untuk-mama/9-langkah-menuju-kehamilan,https://www.nutriclub.co.id/_default_upload_bucket/image-thumb__1921__banner-detail-desktop/9-langkah-berpikir-positif-menuju-kehamilan.webp,500,199,2.51,OK
https://www.nutriclub.co.id/artikel/nutrisi/trimester-1/nutrisi-penting-untuk-persiapan-kehamilan,https://www.nutriclub.co.id/_default_upload_bucket/image-thumb__2128__banner-detail-desktop/nutrisi-penting-untuk-persiapan-kehamilan.webp,500,199,2.51,OK
https://www.nutriclub.co.id/artikel/kesehatan/trimester-1/aca-atau-aps-penyebab-keguguran-berulang,https://www.nutriclub.co.id/_default_upload_bucket/image-thumb__1957__banner-detail-desktop/aca-atau-aps-penyebab-keguguran-berulang.webp,500,199,2.51,OK
https://www.nutriclub.co.id/artikel/nutrisi/trimester-1/alpukat-untuk-ibu-hamil,https://www.nutriclub.co.id/_default_upload_bucket/image-thumb__300775__banner-detail-desktop/alpukat-untuk-ibu-hamil.webp,1200,445,2.7,OK
https://www.nutriclub.co.id/artikel/kesehatan/trimester-1/anemia-pada-ibu-hamil,https://www.nutriclub.co.id/articles/image/image-thumb__414__banner-detail-desktop/anemia-pada-ibu-hamil_large.webp,700,278,2.52,OK
https://www.nutriclub.co.id/artikel/kesehatan/trimester-1/apa-itu-ovulasi,https://www.nutriclub.co.id/articles/new/image-thumb__5898__banner-detail-desktop/waktu%20ovulasi.webp,800,534,1.5,OK
https://www.nutriclub.co.id/artikel/tips/untuk-mama/apakah-ukuran-berpengaruh,https://www.nutriclub.co.id/_default_upload_bucket/image-thumb__2167__banner-detail-desktop/apakah-ukuran-berpengaruh.webp,500,199,2.51,OK
https://www.nutriclub.co.id/artikel/tumbuh-kembang/trimester-1/bentuk-perut-ibu-hamil-1-minggu,https://www.nutriclub.co.id/articles/kehamilan/image-thumb__6174__banner-detail-desktop/bentuk%20perut%20ibu%20hamil%201%20minggu-desktop.webp,1349,370,3.65,OK
https://www.nutriclub.co.id/artikel/nutrisi/trimester-1/buah-yang-mengandung-asam-folat,https://www.nutriclub.co.id/articles/kehamilan/image-thumb__6483__banner-detail-desktop/buah-yang-mengandung-asam-folat.pjpeg,1200,445,2.7,OK
https://www.nutriclub.co.id/artikel/imunitas/trimester-1/cara-meningkatkan-imun-tubuh-ibu,https://www.nutriclub.co.id/articles/image/image-thumb__30__banner-detail-desktop/tingkatkan-imunitas-tubuh-di-masa-kehamilan_large.webp,700,278,2.52,OK
https://www.nutriclub.co.id/artikel/kesehatan/trimester-1/cara-program-hamil-anak-laki-laki,https://www.nutriclub.co.id/_default_upload_bucket/image-thumb__7151__banner-detail-desktop/12.%20Desktop%20Size.webp,1400,320,4.38,OK
https://www.nutriclub.co.id/artikel/kesehatan/trimester-1/cara-untuk-menghitung-masa-subur,https://www.nutriclub.co.id/articles/image/image-thumb__174__banner-detail-desktop/tips-cepat-hamil-cara-untuk-menghitung-masa-subur_large.webp,700,278,2.52,OK
https://www.nutriclub.co.id/artikel/kesehatan/trimester-1/cegah-risiko-terjadinya-autisme,https://www.nutriclub.co.id/articles/image/image-thumb__447__banner-detail-desktop/cegah-risiko-terjadinya-autisme-sejak-masa-kehamilan_large.webp,700,278,2.52,OK
https://www.nutriclub.co.id/artikel/tumbuh-kembang/trimester-1/ciri-ciri-hamil-bayi-laki-laki-dan-perempuan,https://www.nutriclub.co.id/_default_upload_bucket/image-thumb__2170__banner-detail-desktop/ciri-hamil-bayi-laki-perempuan-copy.webp,500,199,2.51,OK
https://www.nutriclub.co.id/artikel/nutrisi/trimester-2/kandungan-nutrisi-pada-susu-penting-untuk-janin,https://www.nutriclub.co.id/_default_upload_bucket/image-thumb__1857__banner-detail-desktop/kandungan-nutrisi-pada-susu-penting-untuk-janin.webp,500,199,2.51,OK
https://www.nutriclub.co.id/artikel/kesehatan/trimester-1/deteksi-dini-terjadinya-pembuahan,https://www.nutriclub.co.id/_default_upload_bucket/image-thumb__2158__banner-detail-desktop/deteksi-dini-terjadinya-pembuahan-copy.webp,500,199,2.51,OK
https://www.nutriclub.co.id/artikel/tips/untuk-mama/fakta-dan-mitos-tentang-proses-pembuahan,https://www.nutriclub.co.id/_default_upload_bucket/image-thumb__2164__banner-detail-desktop/fakta-dan-mitos-tentang-proses-pembuahan.webp,500,199,2.51,OK
https://www.nutriclub.co.id/artikel/kesehatan/trimester-1/gangguan-nyeri-payudara-saat-hamil,https://www.nutriclub.co.id/articles/image/image-thumb__351__banner-detail-desktop/gangguan-nyeri-payudara-saat-hamil_large.webp,700,278,2.52,OK
https://www.nutriclub.co.id/artikel/tips/untuk-mama/great-mama-comes-with-great-preparation,https://www.nutriclub.co.id/_default_upload_bucket/image-thumb__2009__banner-detail-desktop/main-image-large-min.webp,500,208,2.4,OK
https://www.nutriclub.co.id/artikel/kesehatan/trimester-1/hamil-setelah-divonis-endometriosis,https://www.nutriclub.co.id/_default_upload_bucket/image-thumb__1973__banner-detail-desktop/hamil-setelah-divonis-endometriosis.webp,500,199,2.51,OK
https://www.nutriclub.co.id/artikel/tumbuh-kembang/trimester-1/hamil-trimester-1,https://www.nutriclub.co.id/_default_upload_bucket/image-thumb__28513__banner-detail-desktop/shutterstock_2147138251%20%281%29.pjpeg,1000,229,4.37,OK
https://www.nutriclub.co.id/artikel/tumbuh-kembang/trimester-1/hari-perkiraan-lahir,https://www.nutriclub.co.id/articles/new/image-thumb__6525__banner-detail-desktop/hari-perkiraan-lahir.webp,1200,445,2.7,OK
